Feature1,Feature2,Target
-1.6570894616658367,-0.8467581330322188,0.0
-1.0422162402381059,-1.480342239026255,0.0
-1.3221212699652154,1.327851630344223,0.0
1.5710358621273184,-0.6990060080209306,1.0
2.084374443682286,-0.3255213199562179,1.0
-0.7630487910496477,-1.0490032607607485,1.0
0.895195916000749,0.28256131143303287,0.0
0.7549545068426116,-0.6311818531731956,0.0
1.3082929931748857,-0.8059875669965453,0.0
-1.1787361856867953,0.8336263242863973,0.0
0.04353073876840008,0.02255338872142365,1.0
0.17246877162025065,0.23233197301583963,0.0
-0.5165975770450546,0.8470271926188362,0.0
0.4083295928776667,0.3744654176615686,1.0
1.7792333739584438,-0.7694012948972903,1.0
-0.903713151061831,0.7683706259758009,0.0
0.14392975610945347,-1.3816043693276008,1.0
-2.078979597036959,0.24656476964325136,0.0
-0.7467158249672172,0.8477769730550376,0.0
-0.3905511824695539,0.4921947117695,0.0
2.2453271030697057,-0.29036249633970734,1.0
0.6630417977920987,-1.1464961316474636,1.0
-1.8350859062619937,-2.0639762320244643,1.0
-1.5148378313871524,-2.148672062932695,1.0
0.07253977461265704,0.37161408585840894,0.0
1.074133827035412,0.9228393661448272,1.0
-0.4880149523478001,-1.0903528825668063,0.0
-0.20006253609090308,0.42143747080013494,0.0
-1.2791825783238326,1.0619183268528916,0.0
-2.1301332649928755,-1.1561936183001764,0.0
1.6254078985544116,-1.0857798492280815,1.0
-1.0352291342809552,1.223386903009402,0.0
0.7722102990023072,-0.8964142216843678,1.0
-0.787203815571548,0.8731900855227748,0.0
0.662650539082642,0.7409029448898217,1.0
-0.23149039502019342,-1.3699126614079122,0.0
-1.4719934577469378,1.3967969705074434,0.0
-1.4763753648540443,1.6645446142628693,0.0
0.6249387743080393,0.49946714863717845,1.0
-0.33901518189029645,0.9178394511868501,0.0
-0.8285552170388909,-1.0850009525653612,0.0
1.939251085633947,1.9935800262150207,1.0
-0.9862063247280217,-1.567045897643347,1.0
-0.249096662922062,-0.2930526069499976,0.0
0.042525511096014545,-0.03790123549710844,1.0
0.9582758214064366,0.8508200636401083,1.0
1.2991975000428355,-0.6920896053930401,1.0
-1.9616001164831516,1.0635333465624366,0.0
2.228574396569088,-0.3794688775894557,1.0
-1.4069177395011705,0.7553561393416983,0.0
1.494819283422374,1.9152527447213021,1.0
-1.6497551222469862,0.7891180351334868,0.0
0.6058860638426922,-1.1409129154497588,1.0
-3.1469185608294628,-0.10110251470535192,0.0
1.652740935764787,-0.7406762507122027,1.0
0.972273345863841,-1.0882323105225897,1.0
0.19135433395338153,-0.21477262477426873,1.0
-1.1687243055451124,-1.4746017121389974,1.0
-0.9494295557281125,0.7309913722274548,0.0
1.5300518786880923,1.6491500516100217,1.0
0.9020279915997975,0.7810600434954635,1.0
2.230691897902794,-0.029011014251573486,1.0
1.7010212830157365,-3.5405074955599565,0.0
0.2022006399939702,0.2515794885270669,0.0
-0.7660100504471985,0.7484877509866468,0.0
-0.9373310064123898,0.7652848767362224,0.0
-0.19541400074823168,-1.3634054245951754,0.0
-0.6855491398540361,1.0170569132428753,0.0
-0.49278394932504876,0.7226164910969008,0.0
-0.043348312720376425,1.072131280657133,0.0
1.1299237579957053,1.3772701026671161,1.0
-1.0296597520183763,0.6915722811073903,0.0
0.8877590513706668,-2.4112041707448584,0.0
0.26300861116628105,-1.2057412022105463,0.0
1.9825755437585255,-0.48385336070471496,1.0
0.46058741504258227,0.17558244171991522,1.0
0.7257485132882133,-3.1102428702471654,0.0
-1.7318577049924797,1.0560772692953213,0.0
-0.18042938116696627,0.2039956701286072,0.0
0.7383054808376913,0.42772338252423536,1.0
-1.5362844986997661,1.212301417276216,0.0
-1.245269369965465,0.8652417976057131,0.0
-3.232880403672716,0.752006510139144,0.0
2.32358094671057,-0.5751277413402669,1.0
-2.003815458035397,-0.9303482535512518,0.0
1.6201643340166465,1.8249864175727373,1.0
1.2555747606940297,1.2740333197286486,1.0
0.7683039716973142,1.0499837789987447,1.0
-0.24334651987068567,-1.6803555349002721,1.0
0.845501505427815,-1.3359725484930383,1.0
1.7200879094832504,1.5002972445487912,1.0
0.6878579379581722,0.4636322439019601,0.0
-0.5391364013645747,0.5675006124966258,0.0
0.5310263187124049,-1.396040409574297,1.0
-0.6780428102789026,0.4682452828669057,0.0
0.6959230888623948,-1.284563186777614,1.0
-3.5902198411934125,2.060947583680266,0.0
0.990736267465135,-0.9970905585987011,1.0
-0.3894066699806058,-1.482957264879945,1.0
0.6485371353019085,-3.591771594117072,0.0
2.162731227472251,-0.520210083467046,1.0
-2.177894579268107,1.7258556832720018,0.0
-1.3643310351454097,-1.145232123770741,0.0
-1.8920984724290917,1.7147440079071787,0.0
-2.2322272961969936,1.6271498260191501,0.0
0.19966706855092775,-0.13246754794750037,1.0
-1.8116868772439538,-0.6511137757399776,0.0
1.2867883629237287,1.1341863838242294,1.0
-2.148961758783032,-2.480420570497825,1.0
-1.0666326835220759,0.8329296508482262,0.0
-0.913349608038739,0.8858230832929924,0.0
-0.7015016144417043,-1.8252604615033245,1.0
-0.4724999136965021,0.9600936760655113,0.0
-1.273423914200332,1.281662098374024,0.0
1.1978833917432583,-0.06798559453135034,0.0
1.015077340964806,-0.02046825603182445,0.0
-0.05686941516294364,-0.4761379919695128,1.0
-0.5132881564029488,-1.8463123591485817,0.0
-2.6075035752525633,-1.6764617723708004,0.0
1.4358995814540783,1.4577630271906319,1.0
-0.6740447479988434,1.0323215202505927,0.0
0.20375661216244811,0.46506745039349684,0.0
-0.30277296427473466,0.19534499693752783,0.0
-0.31759014926858176,-0.7931243289373813,0.0
2.3995275979952915,-0.22903333121769576,1.0
-0.8163889358509785,-0.6911460817779675,0.0
0.15472479712577702,-0.587430597817665,0.0
1.4228541546642812,-0.8608726554538192,1.0
1.3212505793068385,-0.8332813908369823,1.0
-1.3770910532412972,1.1836133118867678,0.0
-2.5376688157432326,1.8692045523160963,0.0
0.6327422750004627,-1.1423171502416922,1.0
-0.948440458287012,1.2049358592345476,0.0
1.140881060502509,1.301694229076491,1.0
-1.282763442681764,1.3786169414549287,0.0
-0.8492354841226303,0.8439183548375648,0.0
2.014160608493496,-0.2621489510305649,1.0
-1.4455846256162248,-1.5708685649101053,1.0
2.1078850288046693,-0.5075587278565395,1.0
1.940849078830476,2.220719485426226,1.0
-0.13467098587659065,-0.4163002507946023,1.0
-0.5042444643548976,-2.0052208670587808,0.0
1.1945983591525082,-1.2466711381708564,1.0
-1.6809000352592993,1.1309270175345525,0.0
-1.4743630248386563,0.2357410156849149,0.0
0.49445887795972177,-1.247850573605574,1.0
2.930930958224006,3.0982337617608735,1.0
2.9266902766847487,-0.08728453586532814,1.0
1.022213815208015,-1.0934540495635767,1.0
-2.033289281522534,1.1565672790415533,0.0
1.756169999119698,1.8030632572137635,1.0
-1.7390934114717338,0.5365638526286809,0.0
1.4551640484662647,1.5012116163748241,1.0
3.1470001164484422,3.7282890146232885,1.0
3.101721543418414,-0.17607489063548543,1.0
-1.8335069050082742,1.1211432274298663,0.0
-1.5972961357331021,0.9289525822653742,0.0
1.7205659509692297,1.8549431388090079,1.0
-0.30621425052778384,0.9280226519681517,0.0
-1.8891608820741315,1.3182261636346972,0.0
0.02390242352564509,-1.8839450676065193,0.0
-0.09491474610314432,-1.7710371297691605,0.0
-2.0578617405383395,-2.494758887905789,1.0
-1.2162992626315452,1.1122849539286859,0.0
1.237085113576332,1.2378271538298722,1.0
0.7132319195144254,0.16642488735875094,0.0
0.09680523688460108,0.653426842184663,0.0
0.557325091983921,-1.403942691444829,1.0
-2.0680867282982707,0.34960831376605017,0.0
0.5383472351957694,-1.2503450018645788,1.0
1.322984846458633,-0.3489967004441412,0.0
-2.401423859876666,1.545490139523912,0.0
-0.7157181958531083,1.1448493609066726,0.0
-0.8172564252754537,-1.0291863226669709,0.0
-1.3285097810957,-1.630432884479033,0.0
1.8556379867070256,2.310844860495398,1.0
-4.729408271428268,0.5145525421200299,0.0
-1.7326827593837542,-0.8998580233337324,0.0
1.2552805949728851,-1.1708890400236913,1.0
0.7183816050042888,0.6954390005119235,0.0
0.3477877564442836,-1.1518308344693888,1.0
1.3507308949640433,-0.7705968133879526,1.0
-1.176003625628452,0.784164539332834,0.0
-0.7190128263916071,-0.17571349652563684,0.0
0.0178549258274584,-1.417013498646065,1.0
1.7099892632448221,1.6765328938450936,1.0
-0.2779225407971043,-0.46134918057995256,0.0
0.4705310786865453,-2.0104619792421965,0.0
-0.4734429531113562,-0.18299220031538865,0.0
1.8478505257503552,-0.7279032558317775,1.0
0.47975028716231694,0.13618925440359242,0.0
-1.3364052309852368,-0.25717328916934534,0.0
-1.199753434927746,-2.300907079069165,1.0
1.5725137772135118,-0.9228477412682643,1.0
-2.3250323210924093,-0.4569853630051244,0.0
-1.6253464746063107,-1.8507824844472829,0.0
-0.7254705043400443,0.2553205284527551,0.0
1.1761825185485124,-1.009083376933842,1.0
-2.1282503061495666,1.0194337940970681,0.0
-0.6016515636842514,-2.221100955504024,0.0
2.035175088511562,2.2170847272309606,1.0
0.7224088873730377,-1.0228949158158671,1.0
0.7255055387125466,-0.9938956453633012,1.0
-2.02004259991302,-2.071183615231877,1.0
0.5281085489237071,0.47795686283179417,1.0
-0.08208561233069,0.3178701524544121,0.0
1.2184337816653084,-0.7967997548146701,1.0
-1.8882054967136332,-0.5127452275940383,0.0
1.1398003799745016,0.8888824431707738,1.0
-1.1248711198796022,0.8963459281750614,0.0
0.8023668665391048,0.9119669396020991,1.0
-1.3477865596707748,-0.48309773588165705,0.0
-2.0276410885218255,-0.8723004373242709,0.0
-2.3212523552028372,-0.792821434024439,0.0
2.1824524883708074,-0.6668185044765766,1.0
0.8775356646141499,-1.0085324030834366,1.0
0.07160501993863988,-0.034766702995532084,1.0
0.7676325262593813,-1.0173389411917806,1.0
-1.3861525796288732,-1.721449490111128,0.0
2.486794733622805,-0.10578577533613398,0.0
-0.9164578576522795,1.0386280060685202,0.0
0.2571537824709944,0.04378403863084679,1.0
-3.414152481736738,0.46336306811422245,0.0
0.05724773014309448,0.2813371444839957,0.0
-2.7122080086187825,-1.7093194677878554,0.0
1.7333730941101537,1.9832975137859192,1.0
2.1590658072230284,-0.5701278743742484,1.0
1.2950539579749631,1.2676709920695068,1.0
0.07186884741603905,-1.3988759599382772,1.0
0.1303207129110755,-1.4668095414749307,1.0
2.245457180913335,2.3546102216550757,1.0
-0.29555770396603065,-0.37785708996377054,1.0
0.9326940932980692,-0.820562479293946,1.0
-0.6105963062866822,-1.2512026783741717,0.0
-0.028519749685459894,-1.2891988394444986,1.0
0.3451892319617894,0.2501144679600179,1.0
0.1335452349595735,0.1705328750543642,1.0
2.6042329285340706,-0.20570840009086566,1.0
0.9400505697056946,-1.034073948171487,1.0
0.844609240139164,0.9655419195109255,1.0
1.7218887421363325,1.6125732711969312,1.0
1.580099825118177,-0.8445079870133279,1.0
-1.3301836127402624,0.8788910387343729,0.0
1.4365347367333197,1.449072490165055,1.0
-1.5832042236575734,0.06338478923722546,0.0
1.8938628809375702,-0.7533802729993524,1.0
0.2493464829520522,-1.3666215701362656,1.0
-0.2267838138905559,-1.2050734985297147,0.0
-0.8073749153328941,-2.8622563607967217,0.0
-0.17694542176258654,-2.4925359365314828,0.0
-1.0549439278679895,0.8908841449492464,0.0
1.9287690948112033,1.9911228778597518,1.0
1.5755713870559673,-0.7270733635244804,1.0
1.241970400599573,1.555107595386007,1.0
-3.0142131684387263,1.6646388010210058,0.0
1.9735580320821071,1.8498519882626399,1.0
-0.7469985070947858,0.8628085257997435,0.0
1.2510467038854785,1.2024924813498814,1.0
-0.5217287797277961,0.8111976784120176,0.0
-2.259903351695191,-0.5385213196316201,0.0
-1.7573169518881877,-2.2235470450933392,1.0
1.2335431075549665,1.4597420351497803,1.0
0.4526102395235415,0.5598925646538484,1.0
-1.085561756303533,-1.7407841189897688,1.0
-1.1517188325788918,-1.979823635848209,1.0
0.9707375363207434,0.7686430235107644,1.0
-0.23496684405862966,-0.570492980370835,1.0
-0.4566843148090962,-0.5377410631366368,1.0
2.725990998233021,0.007419443252500546,1.0
1.7652214584620878,1.6868224913547247,1.0
-1.4821104894066628,-0.8918132643210881,0.0
0.3591537422754141,-3.1609910151572125,0.0
-0.3910048166489697,0.5314694936942777,0.0
-1.2261300428191535,1.0923800603677676,0.0
1.4872786707305972,1.3627110248385474,1.0
-1.3249639439479513,1.1065254509570344,0.0
0.6219812573165119,0.5203445639804911,1.0
0.4342772109748394,-0.9203996613242704,0.0
-0.7092133650400531,0.64161019221347,0.0
-0.39149112983078593,-1.7182762505201845,1.0
-0.34636307572799185,0.32603818456316547,0.0
-0.7032103568848957,-2.053342437351527,0.0
-0.5138426942184199,-2.843512374148246,0.0
-1.3147964187526313,-0.7352925414828726,0.0
-1.1199493088789616,-2.301783145670946,0.0
1.5960122377001758,-0.8053948329131607,1.0
-2.670213105066461,1.7052049100697868,0.0
-1.0565730359292476,0.8765016095105347,0.0
-1.0034498563466305,1.0132725398731768,0.0
1.0728521051977007,-1.0779340504250212,1.0
0.37136391776976374,0.35965908918126765,1.0
3.6419806909495356,-0.07895763133765865,1.0
0.14622502594895015,-1.541034944711348,1.0
-0.8309853599716197,1.1749597805013663,0.0
0.9225732091999532,0.5436851397078948,0.0
1.3528793119329285,-0.9329617460342421,1.0
-1.91945588567782,1.4755393712613085,0.0
-1.3893318834828325,1.1283145713691078,0.0
2.7478918834501584,2.9764671845476087,1.0
1.96991630642255,1.9639096024201335,1.0
1.355542102155833,-0.728064942144151,1.0
0.6096714502741457,-1.1298457885831288,1.0
0.7763942074495587,-1.0882870171464458,0.0
1.3805862260343136,1.5011985344052912,1.0
0.3288956435363266,0.3374189915578467,0.0
-2.419662788789407,1.850945558977239,0.0
0.3736859257723196,0.020439504951675125,1.0
0.4671636047197948,0.5418532166484955,1.0
-0.13486005051583538,-1.1777107489213552,0.0
-2.9385840548986253,-0.1998682883724513,0.0
-1.748267105418864,-0.16372118072954278,0.0
0.09652838593479407,-0.41352640457135026,0.0
1.306580270094191,-0.8494869515789844,1.0
0.21843860630159517,0.2928046786046429,1.0
0.07413093850473107,-1.3228367641268541,1.0
0.08782174059983572,-1.4416748416264258,1.0
-1.4788320019480556,-1.444401123509979,0.0
-0.545821313949225,-1.9560266496654481,0.0
1.81316400809707,-0.5067061213907178,1.0
0.6418190177089537,0.6795357883481916,1.0
-1.5468345341265182,1.3809470714773109,0.0
-0.8924349919195905,-0.06723880816241279,0.0
-1.096861607444413,0.8976221766133154,0.0
-1.388888367302613,0.8364835041197887,0.0
2.280465490452764,-0.45987371905432695,1.0
0.5174497627283636,-0.03091735643197735,0.0
-1.4907111864499902,1.1128885474404415,0.0
-1.39838003897928,1.1183158779827598,0.0
-1.3334814129823995,1.3149319221886486,0.0
1.4829329107204807,-0.965974554568466,1.0
-0.1347400876446121,0.6505968693032007,0.0
-0.5217201054158662,-2.2186099330612006,0.0
0.835123029568867,-3.8208027658360426,0.0
-0.147643817630696,-0.37656520518640213,1.0
0.8742412632971168,0.7703646679839272,1.0
-1.2413133171734367,1.4021607902378883,0.0
0.02289218032044993,-1.5934244056982987,1.0
-1.6794977098998212,-1.9681172491071321,1.0
2.2616666251405877,2.697526674729203,1.0
1.1896503448543736,-0.7314940089820958,1.0
1.2095136823380412,1.1738024234205895,1.0
-3.28556552454138,1.7904309686933058,0.0
-0.9494353928454564,0.9374812981980721,0.0
0.1914550952488291,-1.3664565247779359,1.0
-0.7753955263971647,1.1604906373316686,0.0
-0.8131539356753983,0.8840899865155776,0.0
-0.6866617629667817,0.8384343253125079,0.0
-1.9011212306288603,1.120655888178983,0.0
1.3952971471516948,1.4542258417033425,1.0
-0.7754038464123512,-0.7515796639663284,1.0
0.8968959724810885,0.5824489224872766,1.0
-0.22130438313570122,0.739875050318286,0.0
-2.7289807810690982,-0.5903937409153621,0.0
1.1707969609175055,1.2154036900909033,1.0
-2.5536212105442746,1.4978199776013692,0.0
2.916214385990642,-0.20081723950633346,1.0
1.5183207891636163,-1.1516964948094082,1.0
-2.5025709198134596,1.6135913054988826,0.0
-0.05922938950198109,-0.2157573094992904,1.0
0.5158805134329536,0.5430070277035026,1.0
0.4127407328691476,0.3718573755862533,1.0
-0.6500382279956003,0.6746984948698461,0.0
1.2351829213639756,0.902582648256345,1.0
-0.8986862066414057,-0.8025726484295002,0.0
-2.135090183965624,1.5757509394789706,0.0
-1.7083142452994937,1.727111741468173,0.0
-0.06386843860825264,0.5655760365567524,0.0
-0.6999019191012219,-0.7732063624367476,0.0
-1.6433367221720854,-1.7122053706008713,0.0
0.4576487378828352,-1.310188739536263,1.0
-1.9864986968589804,1.9016211787104904,0.0
-0.35583654312275825,1.1091866186277235,0.0
-2.1580770762997306,1.4831700110682728,0.0
-0.4896099875967196,1.1697841605676709,0.0
1.7521745522292256,1.5743709474860346,1.0
0.7938518902585874,-2.288645702425549,0.0
1.118384222785155,1.3907263860232555,1.0
1.160162566658224,-1.0026880550025767,1.0
-1.8947708600068465,-0.6950797199262073,0.0
1.8948952229767593,-0.6096517209481362,1.0
0.04207050906514087,-1.463754113005252,1.0
-0.7884934938943697,-1.2686627750093886,0.0
0.08383807718400038,0.9652486361664206,0.0
-0.6460180356811456,0.873283735715733,0.0
4.106203404075324,4.376257819868277,1.0
-1.7261495759223453,1.1452633910164707,0.0
-0.7081662473962724,-0.8943800615384825,1.0
1.8209203102785256,1.3889740098700265,1.0
-0.9971266927346462,1.1529443184866772,0.0
-0.39149357830093456,0.6469320363415902,0.0
0.6472725238092825,0.5059905079693021,1.0
1.0786221721252676,0.9142329747981263,1.0
-0.7677916348368654,1.1781247067613756,0.0
0.3577125963994512,0.2720718657488769,0.0
1.8138254494912742,-0.8128542307096491,1.0
0.28243251976241557,0.3971537527710619,1.0
-1.2374172287269387,-0.7372331960520893,0.0
0.4280484274429187,-1.1437326079989778,1.0
2.2844939600266905,2.521755418032029,1.0
-2.366364901823403,-2.155187798108682,0.0
0.3517323085872823,0.08120576616193076,1.0
0.6647954516184504,-2.2976267860292388,0.0
-2.4441720741106927,-0.14852791206036997,0.0
-0.779895932688721,1.0325133811412583,0.0
-2.595806572648991,1.7582511357437247,0.0
-0.3882443273508325,-3.4631886745188263,0.0
-1.976314651645991,-0.8457561829385256,0.0
-0.860224497528595,-0.23495130479860837,0.0
1.3422233847825622,-0.8633721676333869,1.0
0.5800310806171831,0.7688062974932214,1.0
0.17894844442860147,-1.0668652639249996,1.0
0.6198331833445009,-1.0270742363379248,1.0
-0.2218768827205745,-0.6226797631403124,0.0
0.4725161787675206,0.1582809868720323,1.0
-0.6031336439839949,0.3754901178638118,0.0
1.8141050536799024,-0.47888955396710986,1.0
2.1919983969175165,2.4544666188123676,1.0
1.8805418885205891,-0.6175814434950371,1.0
0.538778622419588,0.27204234311728703,1.0
0.9717901927213368,-1.100511710140152,1.0
-0.43395311028830286,-2.5396321192352103,0.0
-1.8928759020246781,1.1848745993036132,0.0
-2.3873393600030015,-1.0873291742367819,0.0
-0.40768648964527254,-0.5783624743498967,1.0
-0.20891933029185994,-0.22938999788927172,1.0
1.3663049694809668,1.6043646672836114,1.0
0.9714236998096141,1.015094156140745,1.0
0.222419191621249,-0.09719423450772346,1.0
-0.4457334374092794,0.9605169625029872,0.0
-0.9386832450501577,-2.0945204073787176,1.0
2.113552266169308,-0.6768916637575749,1.0
-1.1150734422639972,-1.9808516965681746,1.0
-0.46568007315240956,0.9649112399429285,0.0
-0.6889838286503926,-0.3060403552752642,0.0
0.26481493470797957,-2.6225931856038684,0.0
-1.4655206798157956,1.0959846498306587,0.0
3.0794623020822582,-2.772272242090719,0.0
-1.121397590366822,-0.7556513473024107,0.0
-1.0435764335179176,-2.457269017007925,0.0
-1.7336749074865423,-2.202247501912275,0.0
-0.5030706929875277,-1.76703620532692,0.0
-0.9293710837662963,-1.003603760173292,1.0
1.8790660131062595,2.019895135087589,1.0
-1.8392408997394298,0.6850868689472096,0.0
0.09373899812609976,-1.2524660632315787,1.0
-1.0766823860327928,-1.7453463194186367,0.0
2.267783363025435,2.4475791666533215,1.0
-0.6365564282616496,0.17055654126681152,0.0
1.3785219333326273,-0.6699747216456201,1.0
-1.5242809212973878,1.579172099377411,0.0
-0.7661857021343679,-1.4683571426162358,0.0
-1.2197533447303683,-2.563914907647132,0.0
0.9212108124668522,0.8733973465485267,1.0
0.053793797616172645,-1.4924603100936338,0.0
-0.3161590956316481,0.8229627772001957,0.0
0.12605313165586107,-0.03178398736667365,1.0
0.3555941700956523,0.2321976540016486,1.0
3.391252212026222,3.729729741290906,1.0
0.3010403832897265,-0.26634684571159584,1.0
-1.4336247680367107,1.0404981136153175,0.0
-1.6176488755897984,1.266008264437406,0.0
2.2101108347551897,-0.6091066493473505,1.0
0.6925899477498185,-0.9657056352474798,1.0
-0.4967130449540278,-0.26292526609699884,0.0
1.181744219762279,1.1045754038612983,1.0
0.6675663352179761,-1.3344845917423358,1.0
-1.1119319427107104,-1.115817707129131,0.0
-1.659859356128604,-1.2931588500682718,0.0
1.7484028721938447,1.6993248796098022,1.0
-1.0691999631481557,1.2181244294954283,0.0
0.6615910922550026,-1.237707756647231,1.0
-1.3178735893483093,-2.180215675632537,0.0
-0.9454466122938248,-1.9352864477532785,1.0
0.19510451477287694,-1.7641382903844718,0.0
0.10098348988508665,0.1482511850495446,1.0
0.3810323981364152,0.21175932180040935,0.0
0.638761685745423,0.5566011660852095,1.0
-1.3073224415399132,-0.2869245226642224,0.0
1.4674932159583856,1.7465703923558213,1.0
-2.5470176986259467,-0.5774604353268085,0.0
-1.4782212509618478,-0.568827987607033,0.0
-2.284345244422524,1.0878301247811948,0.0
1.1963160397745434,-1.0472689406270674,1.0
2.2258867169751877,-0.6763142699308822,1.0
0.4416445071984141,0.09823571424271016,1.0
0.03110911263259175,0.4323729944082201,0.0
1.1504102751022385,1.359041813759516,1.0
-1.5456988253637785,-1.681042247423056,0.0
0.5906773178746871,-1.2041098901350487,1.0
-0.46259814446797276,-1.8624994582965555,1.0
-0.059961459167025,-2.7719544702609955,0.0
-0.46584709686140857,-0.6958212584523198,1.0
1.7356814558320912,-0.806965643646497,1.0
-0.2651764341908063,-0.6929123454797075,1.0
1.2827889254321896,-1.1749804374470416,1.0
-1.1110226026768986,0.9749909197897881,0.0
0.04084774641331257,-2.1079593923975084,0.0
-1.0090585946077775,-0.9085666781130441,0.0
2.350200008744589,2.7987068982646717,1.0
-0.6113386722065307,1.1049318404973087,0.0
0.5906732868532303,0.29982175843779724,1.0
0.629522224162482,0.9053945302346431,1.0
2.0819703053766014,2.5155466453029307,1.0
0.6454841184779798,-1.0270440283685325,1.0
1.2374604457975196,1.2201477291956262,1.0
-1.5850581764088272,-1.0351557083114136,0.0
-1.2765829424347415,1.334724737701024,0.0
-2.0210664169804273,0.2133456219224099,1.0
0.5520110236610765,0.5855244222380257,1.0
-1.9414982772260583,-1.5288632438558158,0.0
-1.9280273118926736,1.1674288530829127,0.0
0.36236835839500703,-1.1822786520517938,1.0
-2.8860227135116583,1.659943857286225,0.0
0.927868393051696,0.6372261149501253,1.0
1.3701163508274767,0.9921131097523144,1.0
0.5414917639371797,-2.031560741496191,0.0
0.6105851076610038,-1.2086550587918157,1.0
0.2550398981786318,0.17220261794515046,1.0
1.3615508993554986,-1.0470506846951966,1.0
0.3208946979985302,-1.2192227178092996,1.0
-3.0756454395913595,1.8661308082846797,0.0
-0.41336273693764325,-0.21700759522148927,0.0
0.04758781401690049,-0.11783999560304625,1.0
-0.895377113126493,1.2048843882769245,0.0
-0.09005192991801614,-1.5929111606846853,0.0
-0.7262053207392373,0.8860515340427748,0.0
-0.14707102158585816,-0.22205464335721636,1.0
1.7441877487716086,-0.47455016205503286,1.0
1.1096315154860108,-1.1033216434307045,1.0
0.7146997366273826,0.5012617002234492,1.0
-2.204292243682352,-1.1682926183118103,0.0
0.4165991241756617,0.4373009578997793,0.0
-0.6691683019900977,-1.7529832197816453,0.0
-1.7503623239337172,-1.0868099608413273,0.0
-0.11242062514526618,-1.288702994954464,1.0
-0.4019510738607398,0.13541048488830132,0.0
